ID	Remark	Lv	MaxHP	MaxMP	AttackDamage	AttackPower	DefenseDamage	DefensePower	PenetrateDamage	PenetratePower	BloodDamage	BloodPower	Critical	CriticalDamage	CriticalRes	HPRegen	MPRegen	Ductility	MoveSpeed	CoolingReduction	DamageAdd	DamageDf	MonsterDamageAdd	MonsterDamageDf	MonsterGoldAdd	MonsterExpAdd	ActivityGoldAdd	ActivityExpAdd
15024	法师-精英24级	24	699	0	35	35	58	58	29	29	0	0	29	292	29	0	0	0	500	0	0	0	0	0	0	0	0	0
15025	法师-精英25级	25	733	0	36	36	61	61	30	30	0	0	30	306	30	0	0	0	500	0	0	0	0	0	0	0	0	0
15026	法师-精英26级	26	768	0	38	38	64	64	32	32	0	0	32	320	32	0	0	0	500	0	0	0	0	0	0	0	0	0
15027	法师-精英27级	27	804	0	40	40	67	67	33	33	0	0	33	336	33	0	0	0	500	0	0	0	0	0	0	0	0	0
15028	法师-精英28级	28	842	0	42	42	70	70	35	35	0	0	35	352	35	0	0	0	500	0	0	0	0	0	0	0	0	0
15029	法师-精英29级	29	882	0	44	44	73	73	36	36	0	0	36	368	36	0	0	0	500	0	0	0	0	0	0	0	0	0
15030	法师-精英30级	30	924	0	46	46	77	77	38	38	0	0	38	386	38	0	0	0	500	0	0	0	0	0	0	0	0	0
15031	法师-精英31级	31	969	0	48	48	80	80	40	40	0	0	40	404	40	0	0	0	500	0	0	0	0	0	0	0	0	0
15032	法师-精英32级	32	1015	0	50	50	84	84	42	42	0	0	42	423	42	0	0	0	500	0	0	0	0	0	0	0	0	0
15033	法师-精英33级	33	1063	0	53	53	88	88	44	44	0	0	44	444	44	0	0	0	500	0	0	0	0	0	0	0	0	0
15034	法师-精英34级	34	1114	0	55	55	92	92	46	46	0	0	46	465	46	0	0	0	500	0	0	0	0	0	0	0	0	0
15035	法师-精英35级	35	1167	0	58	58	97	97	48	48	0	0	48	487	48	0	0	0	500	0	0	0	0	0	0	0	0	0
15036	法师-精英36级	36	1222	0	61	61	101	101	51	51	0	0	51	510	51	0	0	0	500	0	0	0	0	0	0	0	0	0
15037	法师-精英37级	37	1281	0	64	64	106	106	53	53	0	0	53	534	53	0	0	0	500	0	0	0	0	0	0	0	0	0
15038	法师-精英38级	38	1341	0	67	67	111	111	56	56	0	0	56	560	56	0	0	0	500	0	0	0	0	0	0	0	0	0
15039	法师-精英39级	39	1405	0	70	70	117	117	58	58	0	0	58	586	58	0	0	0	500	0	0	0	0	0	0	0	0	0
15040	法师-精英40级	40	1472	0	73	73	122	122	61	61	0	0	61	614	61	0	0	0	500	0	0	0	0	0	0	0	0	0
15041	法师-精英41级	41	1542	0	77	77	128	128	64	64	0	0	64	643	64	0	0	0	500	0	0	0	0	0	0	0	0	0
15042	法师-精英42级	42	1616	0	80	80	134	134	67	67	0	0	67	674	67	0	0	0	500	0	0	0	0	0	0	0	0	0
15043	法师-精英43级	43	1693	0	84	84	141	141	70	70	0	0	70	706	70	0	0	0	500	0	0	0	0	0	0	0	0	0
15044	法师-精英44级	44	1773	0	88	88	147	147	74	74	0	0	74	740	74	0	0	0	500	0	0	0	0	0	0	0	0	0
15045	法师-精英45级	45	1858	0	92	92	154	154	77	77	0	0	77	775	77	0	0	0	500	0	0	0	0	0	0	0	0	0
15046	法师-精英46级	46	1946	0	97	97	162	162	81	81	0	0	81	812	81	0	0	0	500	0	0	0	0	0	0	0	0	0
15047	法师-精英47级	47	2039	0	102	102	170	170	85	85	0	0	85	850	85	0	0	0	500	0	0	0	0	0	0	0	0	0
15048	法师-精英48级	48	2136	0	106	106	178	178	89	89	0	0	89	891	89	0	0	0	500	0	0	0	0	0	0	0	0	0
15049	法师-精英49级	49	2238	0	111	111	186	186	93	93	0	0	93	933	93	0	0	0	500	0	0	0	0	0	0	0	0	0
15050	法师-精英50级	50	2344	0	117	117	195	195	97	97	0	0	97	977	97	0	0	0	500	0	0	0	0	0	0	0	0	0
15051	法师-精英51级	51	2456	0	122	122	204	204	102	102	0	0	102	1024	102	0	0	0	500	0	0	0	0	0	0	0	0	0
15052	法师-精英52级	52	2573	0	128	128	214	214	107	107	0	0	107	1073	107	0	0	0	500	0	0	0	0	0	0	0	0	0
15053	法师-精英53级	53	2696	0	134	134	224	224	112	112	0	0	112	1124	112	0	0	0	500	0	0	0	0	0	0	0	0	0
15054	法师-精英54级	54	2824	0	141	141	235	235	117	117	0	0	117	1177	117	0	0	0	500	0	0	0	0	0	0	0	0	0
15055	法师-精英55级	55	2958	0	147	147	246	246	123	123	0	0	123	1233	123	0	0	0	500	0	0	0	0	0	0	0	0	0
15056	法师-精英56级	56	3099	0	155	155	258	258	129	129	0	0	129	1292	129	0	0	0	500	0	0	0	0	0	0	0	0	0
15057	法师-精英57级	57	3247	0	162	162	270	270	135	135	0	0	135	1354	135	0	0	0	500	0	0	0	0	0	0	0	0	0
15058	法师-精英58级	58	3402	0	170	170	283	283	141	141	0	0	141	1418	141	0	0	0	500	0	0	0	0	0	0	0	0	0
15059	法师-精英59级	59	3564	0	178	178	297	297	148	148	0	0	148	1485	148	0	0	0	500	0	0	0	0	0	0	0	0	0
15060	法师-精英60级	60	3733	0	186	186	311	311	155	155	0	0	155	1556	155	0	0	0	500	0	0	0	0	0	0	0	0	0
15061	法师-精英61级	61	3911	0	195	195	326	326	163	163	0	0	163	1630	163	0	0	0	500	0	0	0	0	0	0	0	0	0
15062	法师-精英62级	62	4097	0	204	204	341	341	170	170	0	0	170	1708	170	0	0	0	500	0	0	0	0	0	0	0	0	0
15063	法师-精英63级	63	4293	0	214	214	357	357	178	178	0	0	178	1789	178	0	0	0	500	0	0	0	0	0	0	0	0	0
15064	法师-精英64级	64	4497	0	224	224	374	374	187	187	0	0	187	1874	187	0	0	0	500	0	0	0	0	0	0	0	0	0
15065	法师-精英65级	65	4711	0	235	235	392	392	196	196	0	0	196	1964	196	0	0	0	500	0	0	0	0	0	0	0	0	0
15066	法师-精英66级	66	4935	0	246	246	411	411	205	205	0	0	205	2057	205	0	0	0	500	0	0	0	0	0	0	0	0	0
15067	法师-精英67级	67	5170	0	258	258	430	430	215	215	0	0	215	2155	215	0	0	0	500	0	0	0	0	0	0	0	0	0
15068	法师-精英68级	68	5417	0	270	270	451	451	225	225	0	0	225	2258	225	0	0	0	500	0	0	0	0	0	0	0	0	0
15069	法师-精英69级	69	5674	0	283	283	472	472	236	236	0	0	236	2365	236	0	0	0	500	0	0	0	0	0	0	0	0	0
15070	法师-精英70级	70	5945	0	297	297	495	495	247	247	0	0	247	2478	247	0	0	0	500	0	0	0	0	0	0	0	0	0
15071	法师-精英71级	71	6228	0	311	311	519	519	259	259	0	0	259	2596	259	0	0	0	500	0	0	0	0	0	0	0	0	0
15072	法师-精英72级	72	6524	0	326	326	543	543	271	271	0	0	271	2719	271	0	0	0	500	0	0	0	0	0	0	0	0	0
15073	法师-精英73级	73	6835	0	341	341	569	569	284	284	0	0	284	2849	284	0	0	0	500	0	0	0	0	0	0	0	0	0
15074	法师-精英74级	74	7161	0	358	358	596	596	298	298	0	0	298	2984	298	0	0	0	500	0	0	0	0	0	0	0	0	0
15075	法师-精英75级	75	7501	0	375	375	625	625	312	312	0	0	312	3126	312	0	0	0	500	0	0	0	0	0	0	0	0	0
15076	法师-精英76级	76	7859	0	393	393	655	655	327	327	0	0	327	3275	327	0	0	0	500	0	0	0	0	0	0	0	0	0
15077	法师-精英77级	77	8233	0	411	411	686	686	343	343	0	0	343	3431	343	0	0	0	500	0	0	0	0	0	0	0	0	0
15078	法师-精英78级	78	8625	0	431	431	718	718	359	359	0	0	359	3594	359	0	0	0	500	0	0	0	0	0	0	0	0	0
15079	法师-精英79级	79	9036	0	451	451	753	753	376	376	0	0	376	3765	376	0	0	0	500	0	0	0	0	0	0	0	0	0
15080	法师-精英80级	80	9466	0	473	473	788	788	394	394	0	0	394	3945	394	0	0	0	500	0	0	0	0	0	0	0	0	0
15081	法师-精英81级	81	9916	0	495	495	826	826	413	413	0	0	413	4132	413	0	0	0	500	0	0	0	0	0	0	0	0	0
15082	法师-精英82级	82	10389	0	519	519	865	865	432	432	0	0	432	4329	432	0	0	0	500	0	0	0	0	0	0	0	0	0
15083	法师-精英83级	83	10883	0	544	544	907	907	453	453	0	0	453	4535	453	0	0	0	500	0	0	0	0	0	0	0	0	0
15084	法师-精英84级	84	11402	0	570	570	950	950	475	475	0	0	475	4751	475	0	0	0	500	0	0	0	0	0	0	0	0	0
15085	法师-精英85级	85	11945	0	597	597	995	995	497	497	0	0	497	4978	497	0	0	0	500	0	0	0	0	0	0	0	0	0
15086	法师-精英86级	86	12513	0	625	625	1042	1042	521	521	0	0	521	5214	521	0	0	0	500	0	0	0	0	0	0	0	0	0
15087	法师-精英87级	87	13109	0	655	655	1092	1092	546	546	0	0	546	5463	546	0	0	0	500	0	0	0	0	0	0	0	0	0
15088	法师-精英88级	88	13733	0	686	686	1144	1144	572	572	0	0	572	5723	572	0	0	0	500	0	0	0	0	0	0	0	0	0
15089	法师-精英89级	89	14387	0	719	719	1199	1199	599	599	0	0	599	5995	599	0	0	0	500	0	0	0	0	0	0	0	0	0
15090	法师-精英90级	90	15072	0	753	753	1256	1256	628	628	0	0	628	6281	628	0	0	0	500	0	0	0	0	0	0	0	0	0
15091	法师-精英91级	91	15790	0	789	789	1315	1315	658	658	0	0	658	6580	658	0	0	0	500	0	0	0	0	0	0	0	0	0
15092	法师-精英92级	92	16542	0	827	827	1378	1378	689	689	0	0	689	6893	689	0	0	0	500	0	0	0	0	0	0	0	0	0
15093	法师-精英93级	93	17330	0	866	866	1444	1444	722	722	0	0	722	7221	722	0	0	0	500	0	0	0	0	0	0	0	0	0
15094	法师-精英94级	94	18155	0	907	907	1513	1513	756	756	0	0	756	7565	756	0	0	0	500	0	0	0	0	0	0	0	0	0
15095	法师-精英95级	95	19019	0	951	951	1585	1585	792	792	0	0	792	7925	792	0	0	0	500	0	0	0	0	0	0	0	0	0
15096	法师-精英96级	96	19925	0	996	996	1660	1660	830	830	0	0	830	8303	830	0	0	0	500	0	0	0	0	0	0	0	0	0
15097	法师-精英97级	97	20874	0	1043	1043	1739	1739	869	869	0	0	869	8698	869	0	0	0	500	0	0	0	0	0	0	0	0	0
15098	法师-精英98级	98	21867	0	1093	1093	1822	1822	911	911	0	0	911	9112	911	0	0	0	500	0	0	0	0	0	0	0	0	0
15099	法师-精英99级	99	22909	0	1145	1145	1909	1909	954	954	0	0	954	9546	954	0	0	0	500	0	0	0	0	0	0	0	0	0
15100	法师-精英100级	100	24000	0	1200	1200	2000	2000	1000	1000	0	0	1000	10000	1000	0	0	0	500	0	0	0	0	0	0	0	0	0
16001	法师-BOSS1级	1	1200	0	24	24	30	30	15	15	0	0	15	100	15	0	0	0	500	0	0	0	0	0	0	0	0	0
16002	法师-BOSS2级	2	1258	0	25	25	31	31	15	15	0	0	15	105	15	0	0	0	500	0	0	0	0	0	0	0	0	0
16003	法师-BOSS3级	3	1317	0	26	26	33	33	16	16	0	0	16	110	16	0	0	0	500	0	0	0	0	0	0	0	0	0
16004	法师-BOSS4级	4	1380	0	27	27	34	34	17	17	0	0	17	115	17	0	0	0	500	0	0	0	0	0	0	0	0	0
16005	法师-BOSS5级	5	1446	0	28	28	36	36	18	18	0	0	18	121	18	0	0	0	500	0	0	0	0	0	0	0	0	0
16006	法师-BOSS6级	6	1515	0	30	30	37	37	19	19	0	0	19	127	19	0	0	0	500	0	0	0	0	0	0	0	0	0
16007	法师-BOSS7级	7	1587	0	31	31	39	39	19	19	0	0	19	133	19	0	0	0	500	0	0	0	0	0	0	0	0	0
16008	法师-BOSS8级	8	1662	0	33	33	41	41	20	20	0	0	20	139	20	0	0	0	500	0	0	0	0	0	0	0	0	0
16009	法师-BOSS9级	9	1741	0	34	34	43	43	21	21	0	0	21	146	21	0	0	0	500	0	0	0	0	0	0	0	0	0
16010	法师-BOSS10级	10	1824	0	36	36	45	45	22	22	0	0	22	152	22	0	0	0	500	0	0	0	0	0	0	0	0	0
16011	法师-BOSS11级	11	1911	0	38	38	47	47	24	24	0	0	24	160	24	0	0	0	500	0	0	0	0	0	0	0	0	0
16012	法师-BOSS12级	12	2002	0	40	40	50	50	25	25	0	0	25	167	25	0	0	0	500	0	0	0	0	0	0	0	0	0
16013	法师-BOSS13级	13	2097	0	42	42	52	52	26	26	0	0	26	175	26	0	0	0	500	0	0	0	0	0	0	0	0	0
16014	法师-BOSS14级	14	2197	0	44	44	55	55	27	27	0	0	27	184	27	0	0	0	500	0	0	0	0	0	0	0	0	0
16015	法师-BOSS15级	15	2302	0	46	46	57	57	28	28	0	0	28	192	28	0	0	0	500	0	0	0	0	0	0	0	0	0
16016	法师-BOSS16级	16	2412	0	48	48	60	60	30	30	0	0	30	201	30	0	0	0	500	0	0	0	0	0	0	0	0	0
16017	法师-BOSS17级	17	2526	0	50	50	63	63	31	31	0	0	31	211	31	0	0	0	500	0	0	0	0	0	0	0	0	0
16018	法师-BOSS18级	18	2647	0	53	53	66	66	33	33	0	0	33	221	33	0	0	0	500	0	0	0	0	0	0	0	0	0
16019	法师-BOSS19级	19	2773	0	55	55	69	69	34	34	0	0	34	232	34	0	0	0	500	0	0	0	0	0	0	0	0	0
16020	法师-BOSS20级	20	2905	0	58	58	72	72	36	36	0	0	36	243	36	0	0	0	500	0	0	0	0	0	0	0	0	0
16021	法师-BOSS21级	21	3043	0	60	60	76	76	38	38	0	0	38	254	38	0	0	0	500	0	0	0	0	0	0	0	0	0
16022	法师-BOSS22级	22	3187	0	63	63	79	79	39	39	0	0	39	266	39	0	0	0	500	0	0	0	0	0	0	0	0	0
16023	法师-BOSS23级	23	3340	0	66	66	83	83	41	41	0	0	41	279	41	0	0	0	500	0	0	0	0	0	0	0	0	0
16024	法师-BOSS24级	24	3499	0	70	70	87	87	43	43	0	0	43	292	43	0	0	0	500	0	0	0	0	0	0	0	0	0
16025	法师-BOSS25级	25	3666	0	73	73	91	91	45	45	0	0	45	306	45	0	0	0	500	0	0	0	0	0	0	0	0	0
16026	法师-BOSS26级	26	3840	0	76	76	96	96	48	48	0	0	48	320	48	0	0	0	500	0	0	0	0	0	0	0	0	0
16027	法师-BOSS27级	27	4023	0	80	80	100	100	50	50	0	0	50	336	50	0	0	0	500	0	0	0	0	0	0	0	0	0
16028	法师-BOSS28级	28	4213	0	84	84	105	105	52	52	0	0	52	352	52	0	0	0	500	0	0	0	0	0	0	0	0	0
16029	法师-BOSS29级	29	4414	0	88	88	110	110	55	55	0	0	55	368	55	0	0	0	500	0	0	0	0	0	0	0	0	0
16030	法师-BOSS30级	30	4624	0	92	92	115	115	57	57	0	0	57	386	57	0	0	0	500	0	0	0	0	0	0	0	0	0
16031	法师-BOSS31级	31	4845	0	96	96	121	121	60	60	0	0	60	404	60	0	0	0	500	0	0	0	0	0	0	0	0	0
16032	法师-BOSS32级	32	5076	0	101	101	126	126	63	63	0	0	63	423	63	0	0	0	500	0	0	0	0	0	0	0	0	0
16033	法师-BOSS33级	33	5317	0	106	106	133	133	66	66	0	0	66	444	66	0	0	0	500	0	0	0	0	0	0	0	0	0
16034	法师-BOSS34级	34	5571	0	111	111	139	139	69	69	0	0	69	465	69	0	0	0	500	0	0	0	0	0	0	0	0	0
16035	法师-BOSS35级	35	5836	0	116	116	145	145	73	73	0	0	73	487	73	0	0	0	500	0	0	0	0	0	0	0	0	0
16036	法师-BOSS36级	36	6114	0	122	122	152	152	76	76	0	0	76	510	76	0	0	0	500	0	0	0	0	0	0	0	0	0
16037	法师-BOSS37级	37	6405	0	128	128	160	160	80	80	0	0	80	534	80	0	0	0	500	0	0	0	0	0	0	0	0	0
16038	法师-BOSS38级	38	6709	0	134	134	167	167	84	84	0	0	84	560	84	0	0	0	500	0	0	0	0	0	0	0	0	0
16039	法师-BOSS39级	39	7029	0	140	140	175	175	87	87	0	0	87	586	87	0	0	0	500	0	0	0	0	0	0	0	0	0
16040	法师-BOSS40级	40	7363	0	147	147	184	184	92	92	0	0	92	614	92	0	0	0	500	0	0	0	0	0	0	0	0	0
16041	法师-BOSS41级	41	7714	0	154	154	192	192	96	96	0	0	96	643	96	0	0	0	500	0	0	0	0	0	0	0	0	0
16042	法师-BOSS42级	42	8082	0	161	161	202	202	101	101	0	0	101	674	101	0	0	0	500	0	0	0	0	0	0	0	0	0
16043	法师-BOSS43级	43	8466	0	169	169	211	211	105	105	0	0	105	706	105	0	0	0	500	0	0	0	0	0	0	0	0	0
16044	法师-BOSS44级	44	8869	0	177	177	221	221	111	111	0	0	111	740	111	0	0	0	500	0	0	0	0	0	0	0	0	0
16045	法师-BOSS45级	45	9292	0	185	185	232	232	116	116	0	0	116	775	116	0	0	0	500	0	0	0	0	0	0	0	0	0
16046	法师-BOSS46级	46	9733	0	194	194	243	243	121	121	0	0	121	812	121	0	0	0	500	0	0	0	0	0	0	0	0	0
16047	法师-BOSS47级	47	10197	0	204	204	255	255	127	127	0	0	127	850	127	0	0	0	500	0	0	0	0	0	0	0	0	0
16048	法师-BOSS48级	48	10683	0	213	213	267	267	133	133	0	0	133	891	133	0	0	0	500	0	0	0	0	0	0	0	0	0
16049	法师-BOSS49级	49	11191	0	223	223	279	279	139	139	0	0	139	933	139	0	0	0	500	0	0	0	0	0	0	0	0	0
16050	法师-BOSS50级	50	11724	0	234	234	293	293	146	146	0	0	146	977	146	0	0	0	500	0	0	0	0	0	0	0	0	0
16051	法师-BOSS51级	51	12283	0	245	245	307	307	153	153	0	0	153	1024	153	0	0	0	500	0	0	0	0	0	0	0	0	0
16052	法师-BOSS52级	52	12868	0	257	257	321	321	160	160	0	0	160	1073	160	0	0	0	500	0	0	0	0	0	0	0	0	0
16053	法师-BOSS53级	53	13480	0	269	269	337	337	168	168	0	0	168	1124	168	0	0	0	500	0	0	0	0	0	0	0	0	0
16054	法师-BOSS54级	54	14122	0	282	282	353	353	176	176	0	0	176	1177	176	0	0	0	500	0	0	0	0	0	0	0	0	0
16055	法师-BOSS55级	55	14794	0	295	295	369	369	184	184	0	0	184	1233	184	0	0	0	500	0	0	0	0	0	0	0	0	0
16056	法师-BOSS56级	56	15499	0	310	310	387	387	193	193	0	0	193	1292	193	0	0	0	500	0	0	0	0	0	0	0	0	0
16057	法师-BOSS57级	57	16237	0	324	324	406	406	203	203	0	0	203	1354	203	0	0	0	500	0	0	0	0	0	0	0	0	0
16058	法师-BOSS58级	58	17010	0	340	340	425	425	212	212	0	0	212	1418	212	0	0	0	500	0	0	0	0	0	0	0	0	0
16059	法师-BOSS59级	59	17820	0	356	356	445	445	222	222	0	0	222	1485	222	0	0	0	500	0	0	0	0	0	0	0	0	0
16060	法师-BOSS60级	60	18669	0	373	373	466	466	233	233	0	0	233	1556	233	0	0	0	500	0	0	0	0	0	0	0	0	0
16061	法师-BOSS61级	61	19557	0	391	391	489	489	244	244	0	0	244	1630	244	0	0	0	500	0	0	0	0	0	0	0	0	0
16062	法师-BOSS62级	62	20488	0	409	409	512	512	256	256	0	0	256	1708	256	0	0	0	500	0	0	0	0	0	0	0	0	0
16063	法师-BOSS63级	63	21465	0	429	429	536	536	268	268	0	0	268	1789	268	0	0	0	500	0	0	0	0	0	0	0	0	0
16064	法师-BOSS64级	64	22486	0	449	449	562	562	281	281	0	0	281	1874	281	0	0	0	500	0	0	0	0	0	0	0	0	0
16065	法师-BOSS65级	65	23557	0	471	471	589	589	294	294	0	0	294	1964	294	0	0	0	500	0	0	0	0	0	0	0	0	0
16066	法师-BOSS66级	66	24678	0	493	493	616	616	308	308	0	0	308	2057	308	0	0	0	500	0	0	0	0	0	0	0	0	0
16067	法师-BOSS67级	67	25854	0	517	517	646	646	323	323	0	0	323	2155	323	0	0	0	500	0	0	0	0	0	0	0	0	0
16068	法师-BOSS68级	68	27085	0	541	541	677	677	338	338	0	0	338	2258	338	0	0	0	500	0	0	0	0	0	0	0	0	0
16069	法师-BOSS69级	69	28374	0	567	567	709	709	354	354	0	0	354	2365	354	0	0	0	500	0	0	0	0	0	0	0	0	0
16070	法师-BOSS70级	70	29725	0	594	594	743	743	371	371	0	0	371	2478	371	0	0	0	500	0	0	0	0	0	0	0	0	0
16071	法师-BOSS71级	71	31141	0	622	622	778	778	389	389	0	0	389	2596	389	0	0	0	500	0	0	0	0	0	0	0	0	0
16072	法师-BOSS72级	72	32623	0	652	652	815	815	407	407	0	0	407	2719	407	0	0	0	500	0	0	0	0	0	0	0	0	0
16073	法师-BOSS73级	73	34177	0	683	683	854	854	427	427	0	0	427	2849	427	0	0	0	500	0	0	0	0	0	0	0	0	0
16074	法师-BOSS74级	74	35805	0	716	716	895	895	447	447	0	0	447	2984	447	0	0	0	500	0	0	0	0	0	0	0	0	0
16075	法师-BOSS75级	75	37509	0	750	750	937	937	468	468	0	0	468	3126	468	0	0	0	500	0	0	0	0	0	0	0	0	0
16076	法师-BOSS76级	76	39295	0	786	786	982	982	491	491	0	0	491	3275	491	0	0	0	500	0	0	0	0	0	0	0	0	0
16077	法师-BOSS77级	77	41166	0	823	823	1029	1029	514	514	0	0	514	3431	514	0	0	0	500	0	0	0	0	0	0	0	0	0
16078	法师-BOSS78级	78	43126	0	862	862	1078	1078	539	539	0	0	539	3594	539	0	0	0	500	0	0	0	0	0	0	0	0	0
16079	法师-BOSS79级	79	45180	0	903	903	1129	1129	564	564	0	0	564	3765	564	0	0	0	500	0	0	0	0	0	0	0	0	0
16080	法师-BOSS80级	80	47331	0	946	946	1183	1183	591	591	0	0	591	3945	591	0	0	0	500	0	0	0	0	0	0	0	0	0
16081	法师-BOSS81级	81	49584	0	991	991	1239	1239	619	619	0	0	619	4132	619	0	0	0	500	0	0	0	0	0	0	0	0	0
16082	法师-BOSS82级	82	51945	0	1038	1038	1298	1298	649	649	0	0	649	4329	649	0	0	0	500	0	0	0	0	0	0	0	0	0
16083	法师-BOSS83级	83	54418	0	1088	1088	1360	1360	680	680	0	0	680	4535	680	0	0	0	500	0	0	0	0	0	0	0	0	0
16084	法师-BOSS84级	84	57010	0	1140	1140	1425	1425	712	712	0	0	712	4751	712	0	0	0	500	0	0	0	0	0	0	0	0	0
16085	法师-BOSS85级	85	59725	0	1194	1194	1493	1493	746	746	0	0	746	4978	746	0	0	0	500	0	0	0	0	0	0	0	0	0
16086	法师-BOSS86级	86	62568	0	1251	1251	1564	1564	782	782	0	0	782	5214	782	0	0	0	500	0	0	0	0	0	0	0	0	0
16087	法师-BOSS87级	87	65548	0	1311	1311	1638	1638	819	819	0	0	819	5463	819	0	0	0	500	0	0	0	0	0	0	0	0	0
16088	法师-BOSS88级	88	68668	0	1373	1373	1716	1716	858	858	0	0	858	5723	858	0	0	0	500	0	0	0	0	0	0	0	0	0
16089	法师-BOSS89级	89	71938	0	1438	1438	1798	1798	899	899	0	0	899	5995	899	0	0	0	500	0	0	0	0	0	0	0	0	0
16090	法师-BOSS90级	90	75364	0	1507	1507	1884	1884	942	942	0	0	942	6281	942	0	0	0	500	0	0	0	0	0	0	0	0	0
16091	法师-BOSS91级	91	78952	0	1579	1579	1973	1973	987	987	0	0	987	6580	987	0	0	0	500	0	0	0	0	0	0	0	0	0
16092	法师-BOSS92级	92	82711	0	1654	1654	2067	2067	1033	1033	0	0	1033	6893	1033	0	0	0	500	0	0	0	0	0	0	0	0	0
16093	法师-BOSS93级	93	86650	0	1733	1733	2166	2166	1083	1083	0	0	1083	7221	1083	0	0	0	500	0	0	0	0	0	0	0	0	0
16094	法师-BOSS94级	94	90775	0	1815	1815	2269	2269	1134	1134	0	0	1134	7565	1134	0	0	0	500	0	0	0	0	0	0	0	0	0
16095	法师-BOSS95级	95	95098	0	1902	1902	2377	2377	1188	1188	0	0	1188	7925	1188	0	0	0	500	0	0	0	0	0	0	0	0	0
16096	法师-BOSS96级	96	99627	0	1992	1992	2490	2490	1245	1245	0	0	1245	8303	1245	0	0	0	500	0	0	0	0	0	0	0	0	0
16097	法师-BOSS97级	97	104370	0	2087	2087	2609	2609	1304	1304	0	0	1304	8698	1304	0	0	0	500	0	0	0	0	0	0	0	0	0
16098	法师-BOSS98级	98	109339	0	2186	2186	2733	2733	1366	1366	0	0	1366	9112	1366	0	0	0	500	0	0	0	0	0	0	0	0	0
16099	法师-BOSS99级	99	114546	0	2290	2290	2863	2863	1431	1431	0	0	1431	9546	1431	0	0	0	500	0	0	0	0	0	0	0	0	0
16100	法师-BOSS100级	100	120000	0	2400	2400	3000	3000	1500	1500	0	0	1500	10000	1500	0	0	0	500	0	0	0	0	0	0	0	0	0
17001	射手-小怪1级	1	48	0	6	6	10	10	5	5	0	0	5	100	5	0	0	0	500	0	0	0	0	0	0	0	0	0
17002	射手-小怪2级	2	50	0	6	6	10	10	5	5	0	0	5	105	5	0	0	0	500	0	0	0	0	0	0	0	0	0
17003	射手-小怪3级	3	52	0	6	6	11	11	5	5	0	0	5	110	5	0	0	0	500	0	0	0	0	0	0	0	0	0
17004	射手-小怪4级	4	55	0	6	6	11	11	5	5	0	0	5	115	5	0	0	0	500	0	0	0	0	0	0	0	0	0
17005	射手-小怪5级	5	57	0	7	7	12	12	6	6	0	0	6	121	6	0	0	0	500	0	0	0	0	0	0	0	0	0
17006	射手-小怪6级	6	60	0	7	7	12	12	6	6	0	0	6	127	6	0	0	0	500	0	0	0	0	0	0	0	0	0
17007	射手-小怪7级	7	63	0	7	7	13	13	6	6	0	0	6	133	6	0	0	0	500	0	0	0	0	0	0	0	0	0
17008	射手-小怪8级	8	66	0	8	8	13	13	6	6	0	0	6	139	6	0	0	0	500	0	0	0	0	0	0	0	0	0
17009	射手-小怪9级	9	69	0	8	8	14	14	7	7	0	0	7	146	7	0	0	0	500	0	0	0	0	0	0	0	0	0
17010	射手-小怪10级	10	72	0	9	9	15	15	7	7	0	0	7	152	7	0	0	0	500	0	0	0	0	0	0	0	0	0
17011	射手-小怪11级	11	76	0	9	9	15	15	8	8	0	0	8	160	8	0	0	0	500	0	0	0	0	0	0	0	0	0
17012	射手-小怪12级	12	80	0	10	10	16	16	8	8	0	0	8	167	8	0	0	0	500	0	0	0	0	0	0	0	0	0
17013	射手-小怪13级	13	83	0	10	10	17	17	8	8	0	0	8	175	8	0	0	0	500	0	0	0	0	0	0	0	0	0
17014	射手-小怪14级	14	87	0	11	11	18	18	9	9	0	0	9	184	9	0	0	0	500	0	0	0	0	0	0	0	0	0
17015	射手-小怪15级	15	92	0	11	11	19	19	9	9	0	0	9	192	9	0	0	0	500	0	0	0	0	0	0	0	0	0
17016	射手-小怪16级	16	96	0	12	12	20	20	10	10	0	0	10	201	10	0	0	0	500	0	0	0	0	0	0	0	0	0
17017	射手-小怪17级	17	101	0	12	12	21	21	10	10	0	0	10	211	10	0	0	0	500	0	0	0	0	0	0	0	0	0
17018	射手-小怪18级	18	105	0	13	13	22	22	11	11	0	0	11	221	11	0	0	0	500	0	0	0	0	0	0	0	0	0
17019	射手-小怪19级	19	110	0	13	13	23	23	11	11	0	0	11	232	11	0	0	0	500	0	0	0	0	0	0	0	0	0
17020	射手-小怪20级	20	116	0	14	14	24	24	12	12	0	0	12	243	12	0	0	0	500	0	0	0	0	0	0	0	0	0
17021	射手-小怪21级	21	121	0	15	15	25	25	12	12	0	0	12	254	12	0	0	0	500	0	0	0	0	0	0	0	0	0
17022	射手-小怪22级	22	127	0	15	15	26	26	13	13	0	0	13	266	13	0	0	0	500	0	0	0	0	0	0	0	0	0
17023	射手-小怪23级	23	133	0	16	16	27	27	13	13	0	0	13	279	13	0	0	0	500	0	0	0	0	0	0	0	0	0
17024	射手-小怪24级	24	139	0	17	17	29	29	14	14	0	0	14	292	14	0	0	0	500	0	0	0	0	0	0	0	0	0
17025	射手-小怪25级	25	146	0	18	18	30	30	15	15	0	0	15	306	15	0	0	0	500	0	0	0	0	0	0	0	0	0
